id,tenant_id,request_id,ocr_result_id,input_type,user_document_date,user_payment_amount,user_currency_code,user_client_name,input_summary,expense_account_item_id,registered_at,deleted_at
01JP1SR1Z6NS10Y51B3XST1DTW,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YX6D10WYR4BG99Z2HK,,transportation,2025/3/3,199,JPY,,[片道]代々木八幡~祖師ケ谷大蔵,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/7 7:12,
01JP1SR1Z6BTXJDJP67KNPJ2JP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXHGHNQD29GZW3HHXW,,transportation,2025/3/3,261,JPY,,[片道]経堂~新百合ケ�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/25 7:12,,
01JP1SR1Z6PWBRSH0ZHAGYJFWZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXWE3NPJ5SHN5J7ZJX,,transportation,2025/3/3,230,JPY,,[片道]南新宿~喜多�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/11 7:14,,
01JP1SR1Z6KVD52HNSGH9CKFG7,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXYPT3JACTM7PKR6NR,,transportation,2025/3/3,136,JPY,,[片道]参宮橋~東北�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/9 7:15,,
01JP1SR1Z6TR0D485DCSKG038Y,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXZ1MGG5JAAN3HDZEE,,transportation,2025/3/3,178,JPY,,[片道]立川~府中本町,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/31 7:19,
01JP1SR1Z65BMXK40FFEZ6QC7K,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXPJ9DC4N6VTCGK972,,transportation,2025/3/3,256,JPY,,[片道]代々木上原~明大�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/21 7:21,,
01JP1SR1Z65NJNF2MYEA2PZA9H,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXG5Z93Q34Q5XJZCJ3,01JP1SR1Z4TKTVFT4H7KBRY95G,upload,2025/1/25,792,JPY,SOUEN,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/26 0:48,
01JP1SR1Z6ANERZVX7Z4C4K6M0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXDNDK3AG68CQDBN50,01JP1SR1Z5Q9XBQTBXDHFKSV6S,upload,2024/12/21,1063,JPY,<haritts>,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/8 0:51,
01JP1SR1Z6RBV3MSMWGGRR5TSZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXC45604VRK4BKSBX9,01JP1SR1Z56NB6ZYG6GM7NRJQ2,upload,2024/12/15,2750,JPY,亀戸ぎょうざ亀戸本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/7 0:57,,
01JP1SR1Z6D58Y9MSV5GBCJ5RD,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YX4C2J2JMBMQXXZ5C6,01JP1SR1Z54BK6QEJ40GDHVGSA,upload,2024/12/29,4199,JPY,The Bellwood,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/9 1:00,
01JP1SR1Z6VBVZ0KQW30G8F6CQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXA2TC158ZFS76GPG2,01JP1SR1Z5NB6NE7VB9R6R07KP,upload,2024/11/10,1447,JPY,ISETAN伊勢丹新宿本�?,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/1/14 1:16,,
01JP1SR1Z6TVWTT9QEE5EYDEXQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXBA83T01E5M6F936S,01JP1SR1Z54A4SY6CZH3B9B944,upload,2024/11/14,5350,JPY,御膳�?銀座店,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/29 1:17,
01JP1SR1Z6THN5W0TB8MC27NHR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXKN2A47M2QZ2EQRFQ,01JP1SR1Z5PH1HCMMSJPZQPHB0,upload,2024/11/24,5430,JPY,鼎泰�?新宿高島屋店,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/2/2 1:18,
01JP1SR1Z63GXGK9D8PVPGF4EW,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXR859Q3E3EK8RPFDB,01JP1SR1Z5H40ESSZ9Q2S2ZHA5,upload,2024/12/7,6270,JPY,PATH,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/13 1:20,
01JP1SR1Z64X2ZD1VHXT93KEF2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YX3HFR2ZB75TK90QG3,,transportation,2025/3/4,178,JPY,,[片道]銀座~赤坂(東京�?,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/16 5:53,
01JP1SR1Z66D3HA1KEDKR00MKA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YX6SN95JNXZQ9RQX1N,,transportation,2025/3/4,178,JPY,,[片道]九段下~国会議事堂前,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/17 5:53,
01JP1SR1Z624TVQ72AWH3J2XBC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YX67REZ0P3T93Q10TQ,,transportation,2025/3/4,492,JPY,,[片道]中野(東京�?~八王�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/26 5:54,,
01JP1SR1Z6M696YH9X39AMDBTP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXSQZ86YYGTERGXR1S,,transportation,2025/3/4,816,JPY,,[片道]中野坂上~センター�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/5 5:56,,
01JP1SR1Z652AN6PVQQ4R4996H,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1YXQ9TDP63759NTW3QS,,transportation,2025/3/4,725,JPY,,[片道]押上~成増,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/19 5:57,
01JP1SR1ZS6YNN1H0S10R5WXKV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE0ZMHSMQG2D5SPPCC,01JP1SR1ZRP2Q52XVJYF8DTAAH,upload,2024/8/1,11900,JPY,GO株式会社,,01JN39WJ5578B3ZDQPXVCCKS5C,2025/1/29 1:40,
01JP1SR1ZSB8NV8NKDZX2Y8M11,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE58TVZ02QA3MHA0S0,01JP1SR1ZRWJZ9B5Z4RGFT46GD,upload,2024/5/23,910,JPY,北星タクシー株式会社,,01JN39WJ5578B3ZDQPXVCCKS5C,2025/1/10 1:56,
01JP1SR1ZS576WQ3Z0XKP0KHSD,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEVA51TVZQZXKCE007,01JP1SR1ZR8X2WEGNQBPKCAK3N,upload,2024/10/24,900,JPY,政和自動車株式会�?,01JN39WJ5578B3ZDQPXVCCKS5C,2025/1/10 2:08,,
01JP1SR1ZS96745TR86EGA23A2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEXCZ5JYE1KTEEPJNC,01JP1SR1ZR2N45BV7SPSG9W50Q,upload,2024/5/18,1310,JPY,(�?クラウンタクシー,,01JN39WJ5578B3ZDQPXVCCKS5C,2025/1/18 2:43,
01JP1SR1ZSCPJTGV76EFFT1KV4,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZENNEHT72YNSR46ZYV,01JP1SR1ZQGFMVC9043D0JQ9NR,upload,2024/4/28,1700,JPY,合同会社南西交�?,01JN39WJ5578B3ZDQPXVCCKS5C,2025/1/26 2:44,,
01JP1SR1ZR51QH9P9P3RKNYCDQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE3CEC1SWHX0BQR0TF,01JP1SR1ZRZWV8R06X8W11ZDDF,upload,2025/2/16,384,JPY,Bio c'Bon,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/7 3:04,
01JP1SR1ZSEAMF4PKBW3HKFHGY,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEHVXGXTCGVCN4SF2E,01JP1SR1ZRA28FBK6DK06DQ0DW,upload,2025/2/24,4843,JPY,SHINJUKU Takashimaya,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/15 3:19,
01JP1SR1ZS3TME9HE5VJYZAWN2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEHR75HETNXG4TQGJV,01JP1SR1ZR9AXDX8HDM9TS29KR,upload,2025/1/7,5900,JPY,株式会社ルー�?,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/11 3:35,,
01JP1SR1ZSC14EHR3NPPYZX0CE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEDX3AA8MCW2ETZHPE,01JP1SR1ZQJRKD1STNXHA986R5,upload,2025/2/13,11713,JPY,豚肉洋食倶楽�?イロ�?ほぼ新宿のれん街,,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/28 3:50,
01JP1SR1ZSWHVC6M2RG8XNP450,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZENNMCSCYVR964PTFX,01JP1SR1ZRDV5H93Q2XZPR16W9,upload,2025/2/14,8350,JPY,株式会社クリアックス,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/19 3:57,
01JP1SR1ZS06R7R573F4X9DVKT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZESQ2BTD6RPFXEYM4V,01JP1SR1ZQFCJPQKZAQ0ZEVTBN,upload,2025/2/23,580,JPY,株式会社B級グルメ研究所,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/6 4:00,
01JP1SR1ZS895C5E8JBSCKS9QR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEHZ82918XXWX7ARZE,01JP1SR1ZR1RDYB446EQZ53H4D,upload,2024/12/6,32850,JPY,南房総やまと寿司,,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/11 4:55,
01JP1SR1ZRDXTA45YPC5KAWB1C,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE17C1257406G5WRD3,01JP1SR1ZQD46JK26VDMVY8WFF,upload,2025/1/16,25575,JPY,水刺�?恵比寿本�?,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/29 5:12,,
01JP1SR1ZR7S2JD7J3NMTBA5YK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZFYRQ2RRPEFQ9SXAAM,01JP1SR1ZRMDQBZAD3E1F6MCZ9,upload,2024/12/30,4600,JPY,Cocolo Kitchen KYOTO,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/1/9 5:13,
01JP1SR1ZSAS21GV3KEBW6QJ0F,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE4ZNMC17P3VC2VFM8,01JP1SR1ZRHB1C9RZ3M9835TRB,upload,2024/11/21,1541,JPY,メゾンドプティフール 本店,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/1/4 5:16,
01JP1SR1ZSNBVTKS7T8EY1C42R,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEV1N7ER499R0X1QM7,01JP1SR1ZR50J27NH24XN9MMNC,upload,2025/1/23,6200,JPY,株式会社森ビルホスピタリティコーポレーション,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/11 5:21,
01JP1SR1ZS2TGZV8ZGDRB3XS5B,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEMWDXS6CQNC4DA1SM,01JP1SR1ZRYMXE67VT36HJX4GX,upload,2025/1/23,7600,JPY,Balcony BY 6TH,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/19 5:24,
01JP1SR1ZS8X6YB1F3FTM0WQ81,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE7N3TB8F0DBWPKCMA,01JP1SR1ZRZ7BM6T5X9JG6CC0P,upload,2025/1/19,2328,JPY,(�?ビックカメラ,,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/26 5:28,
01JP1SR1ZS3KR3WQBBQEG26M16,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEKMFDJM6S49DS9VPX,01JP1SR1ZQAMPNEXWN3JFXX80F,upload,2025/1/9,3400,JPY,株式会社グラッシーズ,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/8 5:32,
01JP1SR1ZS8QGPDD6JAJ3NZXEQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEN4Z3WFTT8DVT3T2V,01JP1SR1ZQSTSDRTXEZV00TJYV,upload,2024/4/1,3998,JPY,お酒の専門店リカマ�?,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/1/27 5:33,,
01JP1SR1ZSJ2NBNHCF09WSHVD0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZFNJB4XQ844FJ1TJYE,01JP1SR1ZRP7R0T9P2515YE7SF,upload,2025/1/13,3680,JPY,コメダ珈琲�?赤坂一ツ木通り�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/27 5:34,,
01JP1SR1ZRSAEGG7RW0B6QAV8F,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZECK56DGZ871KKSQMB,01JP1SR1ZRZPAJTJF6FX17CJ20,upload,2024/3/27,24750,JPY,株式会社ノム�?,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/22 5:41,,
01JP1SR1ZSG4YAC77PV60EJF43,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEG368C9B42PC1QWN2,01JP1SR1ZRZPQKJM81M5N214H4,upload,2024/5/15,198,JPY,セブ�?イレブン 日本橋堀留町2丁目�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/22 5:47,,
01JP1SR1ZSSS5EW9X3KYFS62G7,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEHWCMYR0NA4GNFF7C,01JP1SR1ZRK7FQMJCTQCNGDS5C,upload,2024/7/23,8190,JPY,ドミノ・ピザ 銀�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/16 5:49,,
01JP1SR1ZRH9DA08V2ZQAN4DQS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE73A32H7JDGQ4WV3Z,01JP1SR1ZRMD32RMNBAGPZ9PH3,upload,2024/7/23,28050,JPY,株式会社ノム�?,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/9 5:50,,
01JP1SR1ZSSBYY5Z4B47VY6EBS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZFE5CQ7GK9P5EC73TJ,,transportation,2025/3/3,537,JPY,,[片道]船堀~西新�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/2 5:52,,
01JP1SR1ZS5NDDN5EZXY3W6MKA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE5279WJNF77NF03X3,,transportation,2025/3/3,409,JPY,,[片道]梅島~東陽�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/17 6:01,,
01JP1SR1ZSWR12J9TKRESHR33V,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE9RYG4XSCYNS71RTC,,transportation,2025/3/3,356,JPY,,[片道]日本�?東京�?~王子,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/19 6:02,
01JP1SR1ZS6HZBFD7H5FH2JFW7,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEDQJK1A259TY6VCE6,,transportation,2025/3/3,355,JPY,,[片道]赤羽岩淵~西日暮里,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/29 6:02,
01JP1SR1ZSECMHBZBX8Y4Y6HN3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZED35500SGJHJH7JZV,,transportation,2025/3/3,230,JPY,,[片道]南新宿~喜多�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/6 7:13,,
01JP1SR1ZSQEQGEQ5VY6HY1NZT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEYYC75PX1T6909GE9,,transportation,2025/3/3,199,JPY,,[片道]狛江~世田谷代�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/10 7:16,,
01JP1SR1ZSF45CH2MYCDQBY5ER,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZFBG6MWPFE2PBNSF45,,transportation,2025/3/3,178,JPY,,[片道]立川~府中本町,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/25 7:18,
01JP1SR1ZS2N3G46XCSBYE02BC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEHPKJK5CZG8Z3T90K,,transportation,2025/3/3,256,JPY,,[片道]代々木上原~明大�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/5 7:20,,
01JP1SR1ZS1KY5Q7NCYYG1JGM6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEEWCJMEXEP2Y9SX4Z,,transportation,2025/3/3,296,JPY,,[片道]千歳船橋~松陰神社�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/26 7:22,,
01JP1SR1ZR5M1P6KVQVHNYH13Y,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZESZJKXN7CAEXVFZN8,01JP1SR1ZR80TBBWYZNRGPMC8D,upload,2024/12/15,8730,JPY,亀戸ホルモン本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/23 0:58,,
01JP1SR1ZR17S61C8S25JV3G6G,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE3DCBEYJ0J67ZTT7S,01JP1SR1ZRQXGR704SRD41Q9A1,upload,2024/12/9,6500,JPY,株式会社ルー�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/9 1:14,,
01JP1SR1ZS2RA760GQMQDPX2TR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEZ60QDCSJ6A5Y12DA,01JP1SR1ZRN2ZVCJZ4QDYA70J8,upload,2024/12/7,6270,JPY,PATH,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/30 1:20,
01JP1SR1ZSAWMZZ60ERBAAXAZ5,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEETRFVEVBSTMY678B,01JP1SR1ZRYBV8K85S6FSYY113,upload,2024/11/10,1144,JPY,株式会社オカダ�?,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/24 1:21,,
01JP1SR1ZSDQ777TPY23DE5G4R,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE2BEWGTPTB5S96K61,,transportation,2025/3/4,453,JPY,,[片道]西新宿~高円�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/16 5:52,,
01JP1SR1ZS9BBYPNT5D17PNKA2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZERETKRJGB3FVWVPVR,,transportation,2025/3/4,816,JPY,,[片道]中野坂上~センター�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/12 5:56,,
01JP1SR1ZSPQ06P1SBA20ARMBX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZFZBZBR6MKVQFQYWHT,,transportation,2025/3/4,725,JPY,,[片道]押上~成増,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/23 5:57,
01JP1SR1ZSY7BT0DWRPT9EWWMF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEX75GE54SRK4D5KRN,01JP1SR1ZRFRGC42XSAFB5HTSP,upload,2024/7/1,550,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/25 3:47,
01JP1SR1ZSP9HEGH6GTYHET8BZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEX75GE54SRK4D5KRN,01JP1SR1ZR6HN6N19ZF2RBD6MG,upload,2024/7/3,1420,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/25 3:47,
01JP1SR1ZSYR11PNQ5Q9CJBHS0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEX75GE54SRK4D5KRN,01JP1SR1ZRW7NAK1VBHQ6YFCH0,upload,2024/7/2,660,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/25 3:47,
01JP1SR1ZSXD4531MN0SXAM431,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEX75GE54SRK4D5KRN,01JP1SR1ZRNVDPHM7347Y2ZFG3,upload,2024/7/3,40000,JPY,居酒屋バクラ�?,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/25 3:47,
01JP1SR1ZS0G6N19Z0724JG9P4,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEX75GE54SRK4D5KRN,01JP1SR1ZRNT4KBJYCTADZ8A6B,upload,2024/7/1,16500,JPY,ばくらく 日本橋本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/25 3:47,,
01JP1SR1ZST79CQ1D9C1MDXFM6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEX75GE54SRK4D5KRN,,transportation,2025/3/10,418,JPY,東京メト�?[往復]渋谷~銀�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/25 3:47,,,
01JP1SR1ZSJQC4520M1XPD0GZR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEX75GE54SRK4D5KRN,,allowance,2025/3/10,10000,JPY,,国内出張手当,01JNZ2BFS15H7PGB9ZXM494RR5,2025/1/25 3:47,
01JP1SR1ZS00MDJZ1XJM0WG0QH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEK4R45K1CKJPKR61Z,01JP1SR1ZRHH1V5YA3YTYNDAYT,upload,2021/2/23,3530,JPY,東日本旅客鉄道株式会�?,01JN39W8VVSEBGNBZD5TARX8JE,2024/12/3 2:50,,
01JP1SR1ZSHW81G8EAR9T847H3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEJYYSXKV4S0G3GS8X,01JP1SR1ZR4DZQMJRG9N00WAQB,upload,2025/1/12,5052,JPY,中部食祭,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/12 3:48,
01JP1SR1ZS8MC2D8EMJ6EP2G28,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZFAN4WQBDP5BR5BJTT,01JP1SR1ZRGHR4GD4ASRD0P87G,upload,2025/2/4,28000,JPY,"築地いなせや
",,01JN3B0KS0PC94QGC1XCYZ90HR,2024/11/27 3:52,
01JP1SR1ZS7ZZPNY02775H26QH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEQ0KGCNKWG6E5CFMC,01JP1SR1ZRKB66B50X172B4DNM,upload,2025/1/12,5580,JPY,"cafe 1930
",,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/26 3:59,
01JP1SR1ZSPG5T4C1SM9CF1PNK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE6WMX4SH3ZVTYTYBY,01JP1SR1ZQ4MNQ83WE8N7AKRKK,upload,2024/12/30,4600,JPY,Cocolo Kitchen KYOTO,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2024/12/14 5:13,
01JP1SR1ZSDWDPGFT98VGX9PKS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZFTGYQGZ42YSPX74GH,01JP1SR1ZRXB3KTEMVK8N5S3Y1,upload,2024/11/21,1541,JPY,メゾンドプティフール 本店,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2024/12/4 5:16,
01JP1SR1ZSB7P1YW3ECJZNQ9SG,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZF4JF5K5K70RDXW2NK,01JP1SR1ZRDR7EJJXTFDD4RE5K,upload,2025/1/23,6200,JPY,株式会社森ビルホスピタリティコーポレーション,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/2 5:21,
01JP1SR1ZSKZNGAJPYSP58FD6S,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE51XT9K4WDG7YJ0K8,01JP1SR1ZREANCGZ8JMVGHH2M4,upload,2024/3/27,24750,JPY,株式会社ノム�?,01JN3B0KS0PC94QGC1XCYZ90HR,2024/11/27 5:41,,
01JP1SR1ZSDEYMQF4RZRY08Y3R,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEK46R4ABHQWQYQSFS,,transportation,2025/3/3,537,JPY,,[片道]船堀~西新�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/4 5:52,,
01JP1SR1ZSYSGWKTZD12HFWF1W,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE1ER9ACWCR8FPCM5F,,transportation,2025/3/3,318,JPY,,[片道]赤羽~高円�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/21 5:53,,
01JP1SR1ZSA7P9TWHV11YY6FZR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE58EE04D2KD6V3V3T,,transportation,2025/3/3,328,JPY,,[片道]西葛西~六本�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/3 5:55,,
01JP1SR1ZS8VZ26JJX2FNVZEFA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZF1BZTB3E14FGHJY9B,,transportation,2025/3/3,199,JPY,,[片道]新宿~経堂,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/21 7:09,
01JP1SR1ZSE8WF1F1G2JEP3PE9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZE65ZX4CQ7HVM5ANKN,,transportation,2025/3/3,178,JPY,,[片道]立川~府中本町,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/29 7:18,
01JP1SR1ZSSJ04GRMQSBNRTJM3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEVN68M02EW05CA0E6,01JP1SR1ZQ44A22819184MFE47,upload,2025/1/25,792,JPY,SOUEN,,01JN39TXFENZ3F5Y7FECDYYA8F,2024/12/24 0:48,
01JP1SR1ZSD2PRD3BKSZYYD8KE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZF0G1SJRS61X9V2XKM,01JP1SR1ZR2H65G9GM9E7VCTYC,upload,2024/12/15,2750,JPY,亀戸ぎょうざ亀戸本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/10 0:56,,
01JP1SR1ZSBP7617E5WAXWT996,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR1ZEVSEGVQMC8F2EKNC9,01JP1SR1ZQYEE9HCGCM7K7AFDJ,upload,2024/11/24,5430,JPY,鼎泰�?新宿高島屋店,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/4 1:18,
