id,tenant_id,user_id,title,status,registered_at,deleted_at
01JP1SR201Z160DVMRDZTH1P0V,61b79418-aa3e-4032-8b1f-bee8166ff6f9,b10fbf11-7290-4707-8b0a-168021338ec7,2025/01/29 ??????,approved,2025/1/29 3:47,
01JP1SR202NSSGHASC4ZWMRYYH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/19 ??????,approved,2024/11/19 1:39,
01JP1SR20253BRZZ77M6PYSV98,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/06 ??????,approved,2024/12/6 2:48,
01JP1SR202G01EJTYZPNJQVKHP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/21 ??????,approved,2024/11/21 2:58,
01JP1SR202F9KE2WBDFKKH5AV6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/10 ??????,approved,2024/12/10 3:03,
01JP1SR2010JN03D15ATFEJ8TT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/23 ??????,approved,2024/12/23 3:36,
01JP1SR202GN57HQVFYDWW832S,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/26 ??????,approved,2024/11/26 3:48,
01JP1SR202HVZJ1X04J4Q7AJB0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/06 ??????,approved,2024/12/6 5:31,
01JP1SR20143SEVX6Q1DVJTSD3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/05 ??????,approved,2024/11/5 5:34,
01JP1SR2026AWJKSBHGQJ7N74B,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/26 ??????,approved,2024/11/26 5:52,
01JP1SR202VG2ZEFB2SVDW8EFF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/15 ??????,approved,2024/11/15 5:58,
01JP1SR202PMWQ9B921JVRB3EC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/19 ??????,approved,2024/12/19 7:12,
01JP1SR201S59P49F797T9Z6CZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/11/16 ??????,draft,2024/11/16 0:56,
01JP1SR201JW6TRETR0PD5MKD6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/14 ??????,approved,2024/12/14 1:16,
01JP1SR201SK3BSYEKAHWB0C4J,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/16 ??????,approved,2024/11/16 1:56,
01JP1SR202ZBS5PFDPSQ0Y077R,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/10 ??????,approved,2024/12/10 2:07,
01JP1SR201N46G9YCZCJK7D53B,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/11 ??????,approved,2024/12/11 3:18,
01JP1SR201ABQXT9ATRSQB6CG1,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/22 ??????,approved,2024/11/22 3:56,
01JP1SR2020257AVBF8Y033J3Q,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/15 ??????,approved,2024/12/15 5:12,
01JP1SR2022W2PC3Z9A2AG7DJP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/23 ??????,approved,2024/11/23 5:15,
01JP1SR2024VHV3KGGHB97R83E,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/11 ??????,approved,2024/12/11 5:23,
01JP1SR2013YPDCTKR3PB7W2CP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/24 ??????,approved,2024/12/24 5:33,
01JP1SR202TYEZDNFTT96ZE3SA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/24 ??????,approved,2024/11/24 5:46,
01JP1SR201NBDHG4A1KFRR3H8X,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/28 ??????,approved,2024/11/28 5:48,
01JP1SR201JVJWWN20K9XGMG0D,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/21 ??????,approved,2024/11/21 6:00,
01JP1SR202FER4BGQZXVVA25PH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/01 ??????,approved,2024/12/1 7:15,
01JP1SR202SMSAP73RJBGW20RF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/27 ??????,approved,2024/11/27 7:18,
01JP1SR2028Y8KQS4E4G4TH06Y,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/16 ??????,approved,2024/11/16 7:20,
01JP1SR202NBEP0S808FN9E9JH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/14 ??????,approved,2024/12/14 0:57,
01JP1SR2023P86SMBP3CGYPMPY,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/17 ??????,approved,2024/12/17 1:19,
01JP1SR202XZMSG0TC3ZT4A6YP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,b10fbf11-7290-4707-8b0a-168021338ec7,2024/12/10 ??????,approved,2024/12/10 3:47,
01JP1SR202M1M7MC9YBMSAM323,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/10/19 ??????,approved,2024/10/19 5:20,
01JP1SR20XBF1DQTAWX31GAJ3K,61b79418-aa3e-4032-8b1f-bee8166ff6f9,5986132d-efd5-4cf1-821d-7527de107313,2025/01/20 ??????,approved,2025/1/20 6:45,
01JP1SR20W7G5NYC4WKNWS9EWN,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/03 ??????,approved,2025/1/3 2:41,
01JP1SR20XDRH833QDX1Q0X9FD,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/03 ??????,approved,2025/1/3 2:46,
01JP1SR20XNY3Q92F3KGSP59SP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/16 ??????,approved,2025/1/16 3:25,
01JP1SR20XBP8TEPWC31JWB4QM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/08 ??????,approved,2025/1/8 3:48,
01JP1SR20X72QBJ9PDV4RARHEF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/28 ??????,approved,2025/1/28 5:08,
01JP1SR20XNKCYXKSSXQQN8C07,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/08 ??????,approved,2025/1/8 5:12,
01JP1SR20XKQDG7KC5GB629RG2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/17 ??????,approved,2025/1/17 5:20,
01JP1SR20X8DXEXFANTYNSXVPN,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/22 ??????,approved,2025/1/22 5:23,
01JP1SR20XM7S2J91EV40E673W,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/10 ??????,approved,2025/1/10 5:27,
01JP1SR20XXVG2G91ZBTMAN12J,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/13 ??????,approved,2025/1/13 5:47,
01JP1SR20WKER2HGDDWDCH3AF9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/13 ??????,approved,2025/1/13 5:52,
01JP1SR20XGWYT0PHXVD3AF3ZP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/24 ??????,approved,2025/1/24 5:58,
01JP1SR20XJS50CKFNE0N3N2V2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/20 ??????,approved,2025/1/20 6:02,
01JP1SR20XDGV3R57ZV4B5WJZ6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/22 ??????,approved,2025/1/22 6:18,
01JP1SR20X45GYEEJVMGSAMXRA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/09 ??????,approved,2025/1/9 7:11,
01JP1SR20XG4H9PDHHGTGTJKFJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/17 ??????,approved,2025/1/17 7:13,
01JP1SR20X4BECTJHRYK3C91BJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/29 ??????,approved,2025/1/29 7:15,
01JP1SR20X7DPPFQD9ND9QK1QX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/23 ??????,approved,2025/1/23 0:50,
01JP1SR20XSD2XVSSZVP3H5S53,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/27 ??????,draft,2025/1/27 0:56,
01JP1SR20XFXXSC4AE3CV63BMJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/29 ??????,approved,2025/1/29 1:07,
01JP1SR20XM2HHW13E0EV8MK6X,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/15 ??????,approved,2025/1/15 1:13,
01JP1SR20WVV58MA8XTATK5MBR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/29 ??????,approved,2025/1/29 1:14,
01JP1SR20XCD7XW7EMV830PMJQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/02/02 ??????,approved,2025/2/2 1:15,
01JP1SR20WWSP4N5GQR6BH2MSQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/05 ??????,approved,2025/1/5 1:20,
01JP1SR20X9BH9T33VPHFXE7TE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/09 ??????,approved,2025/1/9 1:22,
01JP1SR20XK8QCB946RHA3YPMX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/06 ??????,approved,2024/12/6 2:21,
01JP1SR20XBPQN6T0GN52T05B7,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/22 ??????,approved,2024/12/22 2:42,
01JP1SR20XEM0HYT7HEZCDJC8Q,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/24 ??????,approved,2024/12/24 3:36,
01JP1SR20XAWZ0TZ7SK9DH2HCT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/18 ??????,approved,2024/11/18 3:42,
01JP1SR20XTHJHJXKGCQ185529,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/19 ??????,approved,2024/12/19 5:30,
01JP1SR20XZ6K8458TJQNSP1M8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/29 ??????,approved,2024/11/29 5:31,
01JP1SR20X54BMHA639DW7ZQTN,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/24 ??????,approved,2024/11/24 5:46,
01JP1SR20XFM9NC0375HG31R1Q,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/15 ??????,approved,2024/11/15 6:01,
01JP1SR20WCTNG0XH232NGWPY0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/08 ??????,approved,2024/12/8 7:18,
01JP1SR20WEMYPJKG2XGD1RD60,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/04 ??????,approved,2024/12/4 1:15,
01JP1SR20X5P1ZM3E13D3G4D4K,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/06 ??????,approved,2024/12/6 5:52,
01JP1SR20W5Y9QZV207QK1SX94,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/18 ??????,approved,2024/12/18 2:44,
01JP1SR20X7V47SW29VY2Q1Q12,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/29 ??????,approved,2024/11/29 3:56,
01JP1SR20XN8TPK8JZPW85RDZK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/01 ??????,approved,2024/12/1 5:12,
01JP1SR20XA2F4PB4A8XST0YHE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/13 ??????,approved,2024/12/13 5:27,
01JP1SR20WERXEHJMJM2H0N5MT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/11 ??????,approved,2024/11/11 5:52,
01JP1SR20XAYNWHPV5YP4KN1ZA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/29 ??????,approved,2024/11/29 6:01,
01JP1SR20X2TS2XN0AK0YXPX8P,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/22 ??????,approved,2024/12/22 7:21,
01JP1SR20XSV1N7G8C3Y1X0B9F,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/17 ??????,approved,2024/12/17 5:51,
01JP1SR20XQ2KHHP5MM5ZNNM8Y,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/10/15 ??????,approved,2024/10/15 5:53,
01JP1SR20WYRKM8FPBQ85V1KTF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/11/08 ??????,approved,2024/11/8 5:56,
01JP1SR20WC18TVW7GKHETEFBV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/15 ??????,approved,2024/12/15 3:03,
01JP1SR20X56ME3FP1BSB0P8P6,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/23 ??????,approved,2024/12/23 5:02,
01JP1SR20XK6QFCF0M0R7Y06Y9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/20 ??????,approved,2024/11/20 5:12,
01JP1SR20XWPC84Y96YZQ79WAG,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/21 ??????,approved,2024/11/21 5:27,
01JP1SR20X49D186J02R1W6W0S,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/18 ??????,approved,2024/11/18 6:00,
01JP1SR20XPE38T706XP1WYW0T,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/18 ??????,approved,2024/11/18 7:13,
01JP1SR20WWHE8SP70V2XP4SYR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/17 ??????,approved,2024/12/17 5:51,
01JP1SR20XKESN1NAC37BHCM1D,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/16 ??????,approved,2024/12/16 5:54,
01JP1SR20WD01PZ09TFQASYVWN,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/09/07 ??????,approved,2024/9/7 5:34,
01JP1SR20XBCTMRSXHXJ4ASJGE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/10/07 ??????,approved,2024/10/7 5:46,
01JP1SR20X0XJMBW2CWWE482R0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/11/11 ??????,approved,2024/11/11 0:57,
01JP1SR20XPEARTA5D91QH8ZRZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/08/24 ??????,approved,2024/8/24 5:20,
01JP1SR223MS1J9Y9DWVDVZ5TT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,5986132d-efd5-4cf1-821d-7527de107313,2025/01/05 ??????,approved,2025/1/5 6:45,
01JP1SR223DY0JVZXTQ99P33RK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/17 ??????,approved,2025/1/17 2:05,
01JP1SR2234CP5SHA930YEDK68,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/22 ??????,approved,2025/1/22 2:41,
01JP1SR224SQYKRF74KQDHY50B,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/20 ??????,approved,2025/1/20 2:48,
01JP1SR223VQF5E4DYCHK75AQQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/23 ??????,approved,2025/1/23 3:36,
01JP1SR2238RKP8C2BFZPCN71Z,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/18 ??????,approved,2025/1/18 3:42,
01JP1SR2230FJ1XVNDVFDFJVQC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/13 ??????,approved,2025/1/13 3:48,
01JP1SR223B1QY5V2YW9BFJ2T9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/07 ??????,approved,2025/1/7 5:15,
01JP1SR224J88Q15H9X2N92YPJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/19 ??????,approved,2025/1/19 5:36,
01JP1SR224TFV5VCHE7R3BP44X,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/08 ??????,approved,2025/1/8 5:53,
01JP1SR2249Q7TVT4T47BX4PSF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/07 ??????,approved,2025/1/7 5:55,
01JP1SR223JH202RT95A7HRK1Q,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2025/01/10 ??????,approved,2025/1/10 5:56,
01JP1SR224NGJNYKT3KXGXA9BR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2025/01/05 ??????,approved,2025/1/5 7:17,
01JP1SR224R77P6C8W0BGS5B9K,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/09 ??????,approved,2025/1/9 1:16,
01JP1SR2241YE6F3N7BN8CVCJQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/01/16 ??????,approved,2025/1/16 5:51,
01JP1SR224D5ATT56CCP4CJEJQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2025/02/02 ??????,approved,2025/2/2 5:56,
01JP1SR2237RPQ0EVTA930D84P,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/20 ??????,approved,2024/11/20 2:54,
01JP1SR223NYZ3SNRP45WDGQET,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/17 ??????,approved,2024/11/17 3:51,
01JP1SR223KENA03NSK0SMY7SJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/08 ??????,approved,2024/12/8 5:20,
01JP1SR224SH31ET515ES1BVTF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/11/23 ??????,approved,2024/11/23 5:24,
01JP1SR2246KYYX4HFQ6CY2STE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/04 ??????,approved,2024/12/4 7:12,
01JP1SR224S8WMDQWQXR5PZ9KV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/02 ??????,approved,2024/12/2 7:13,
01JP1SR223MRVJPX57XBCMHEFB,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/16 ??????,approved,2024/12/16 7:20,
01JP1SR224HRJ8JN4ZWN580TWV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/11/28 ??????,approved,2024/11/28 5:52,
01JP1SR2246Y8VVFEQQW5BE3PY,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/05 ??????,approved,2024/12/5 3:18,
01JP1SR22493T0YNP8XEZ69M20,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/11/17 ??????,approved,2024/11/17 3:34,
01JP1SR223P2PB20C01G3WKA3J,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/12 ??????,approved,2024/12/12 5:12,
01JP1SR2245NADVFC0RCSEG2PB,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/08 ??????,approved,2024/12/8 5:48,
01JP1SR223GJGD2Z6SD5PABPCT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/11/13 ??????,approved,2024/11/13 1:13,
01JP1SR223A69DK74J9ESQMG2G,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/12/06 ??????,approved,2024/12/6 1:20,
01JP1SR224RKM7B3YG6GHZKYYT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/11/25 ??????,approved,2024/11/25 5:56,
01JP1SR224B4BMSSE3GAX72C0B,61b79418-aa3e-4032-8b1f-bee8166ff6f9,b10fbf11-7290-4707-8b0a-168021338ec7,2024/12/21 ??????,approved,2024/12/21 3:47,
01JP1SR224AY12X0PB0MERMZM1,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/10/23 ??????,approved,2024/10/23 5:12,
01JP1SR223XXSFFRJPMYTMC6JW,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/19 ??????,approved,2024/11/19 7:18,
01JP1SR223XRG8PT5Y1S6Y3MRX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,41ce58fc-fa7d-46e2-80a6-930eaacb73e3,2024/10/19 ??????,approved,2024/10/19 5:56,
01JP1SR2231PV8S15S9BQ1R224,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/12/22 ??????,approved,2024/12/22 3:47,
01JP1SR224GWYHWZT17MD10497,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/26 ??????,approved,2024/11/26 3:49,
01JP1SR224HAPBKB0PYB6BRPWK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/12/14 ??????,approved,2024/12/14 5:12,
01JP1SR223A4YYV1WC3B01E3EG,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/15 ??????,approved,2024/11/15 5:31,
01JP1SR2230XY2317NNN0XSAZ4,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/11/20 ??????,approved,2024/11/20 5:52,
01JP1SR224A0789263YS3GBVYS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/09/25 ??????,approved,2024/9/25 1:39,
01JP1SR22495P7CWC4KHCGCVV1,61b79418-aa3e-4032-8b1f-bee8166ff6f9,352db80c-ea5f-4f3a-970b-6f72284b655d,2024/10/06 ??????,approved,2024/10/6 3:48,
01JP1SR2242ZNC286Z0ZW54962,61b79418-aa3e-4032-8b1f-bee8166ff6f9,fca5ee11-889a-45db-a11e-d11563f14e75,2024/09/07 ??????,approved,2024/9/7 5:34,
